id,title,serial,manufacturer_name,frame_model,year,frame_colors,stolen,stolen_location,date_stolen
62500,2013 Bianchi Infinito 105,WBK442132E,Bianchi,Infinito 105,2013,"['White', 'Black', 'Teal']",True,"San Francisco,94131",1446962400
62310,2002 Bianchi Imola,absent,Bianchi,Imola,2002,['Black'],True,"San Francisco,94104",1446876000
62305,2011 Trek 1.5,181-2193,Trek,1.5,2011,['Black'],True,"San Francisco,94123",1446876000
62321,2013 Masi UH Fixed,C91008302,Masi,UH Fixed,2013,"['Yellow or Gold', 'Red', 'Brown']",True,"San Francisco,CA,94114",1446876000
62312,Fuji 3.0 Cross,IF00905818,Fuji,3.0 Cross,,['White'],True,"San Francisco,94114",1446876000
62324,Specialized Secteur Sport Compact,WSBC602063301F,Specialized,Secteur Sport Compact,,['Silver or Gray'],True,"San Francisco,CA",1446876000
62236,2014 Specialized M,wsb660213213Li,Specialized,M,2014,['White'],True,"Hayward,94544",1446789600
62236,2014 Specialized M,wsb660213213Li,Specialized,M,2014,['White'],True,"Hayward,94544",1446789600
64556,2008 Cannondale F4,SF35599,Cannondale,F4,2008,['Silver or Gray'],True,San Francisco,1446789600
63803,2013 Novara Forza,U120Y09016,Novara,Forza,2013,['White'],True,"Castro Valley,CA,94546",1446789600
62274,2016 Cannondale Bad Boy 4,AM17290,Cannondale,Bad Boy 4,2016,['Black'],True,"San Francisco,CA",1446789600
62290,Schwinn Traveller,absent,Schwinn,Traveller,,['Blue'],True,"Oakland,CA,94608",1446789600
62201,2014 Bianchi Axis,absent,Bianchi,Axis,2014,['Teal'],True,"Oakland,94610",1446703200
62244,2014 Specialized Ruby Comp,WSBC6140109801,Specialized,Ruby Comp,2014,['Black'],True,"San Francisco,94158",1446703200
62175,Breezer Downtown 20.5,WBD061L0015K,Breezer,Downtown 20.5,,['Green'],True,"San Francisco,94103",1446616800
62186,Mongoose Malus,absent,Mongoose,Malus,,['Silver or Gray'],True,"San Francisco,94104",1446616800
62119,2011 Xtracycle,absent,Xtracycle,,2011,['Red'],True,"Oakland,94608",1446616800
62179,1994 Klein Bikes Quantum Race,absent,Klein Bikes,Quantum Race,1994,"['Green', 'Purple']",True,"Daly City,94014",1446616800
62379,1970 Royce Union,absent,Royce Union,,1970,['Brown'],True,"Oakland,94609",1446616800
62082,1993 Chris Chance Yo Eddy Yo eddy,absent,Chris Chance Yo Eddy,Yo eddy,1993,['Yellow or Gold'],True,"Oakland,94608",1446616800
62180,1974 Schwinn Speedster,LJ566935,Schwinn,Speedster,1974,['Red'],True,"Oakland,CA,94606",1446616800
62077,2011 Trek 7.3 FX Disc,absent,Trek,7.3 FX Disc,2011,['Silver or Gray'],True,"San Francisco,CA,94107",1446530400
62501,2008 Giant OCR C3,GL7A557,Giant,OCR C3,2008,['Black'],True,"San Francisco,94107",1446530400
62058,2010 Cannondale Caad9 6,U103894,Cannondale,Caad9 6,2010,['White'],True,"San Francisco,94105",1446530400
54514,2015 Soma Double Cross,TSFEDW0051,Soma,Double Cross,2015,['Black'],True,"San Francisco,CA,94104",1446530400
62483,Specialized Mountain Bike,M5G I56 409,Specialized,Mountain Bike,,['Silver or Gray'],True,"San Francisco,94103",1446444000
61953,2006 Giant trance,absent,Giant,trance,2006,['Brown'],True,"Berkeley,94710",1446444000
62493,2012 Specialized Vita,absent,Specialized,Vita,2012,"['Black', 'Pink']",True,"San Francisco,CA",1446444000
61926,Cannondale CAAD,ICB 03739 2272 FL5Wx,Cannondale,CAAD,,['Black'],True,San Francisco,1446357600
61896,2014 Cannondale Synapse 6 Tiagra,IM71784,Cannondale,Synapse 6 Tiagra,2014,['Black'],True,"San Francisco,94107",1446271200
61789,2012 Specialized Roubaix Elite Apex Compact,WSBC615000769H,Specialized,Roubaix Elite Apex Compact,2012,['Black'],True,"San Francisco,94109",1446271200
61779,Marin Bikes Mountain bike,C413ESE015,Marin Bikes,Mountain bike,,['Silver or Gray'],True,"San,CA,94110",1446184800
61938,2016 Specialized Sirrus Elite Carbon,WSBC604106563K,Specialized,Sirrus Elite Carbon,2016,"['Black', 'Red']",True,"San Francisco,94107",1446184800
61732,2014 Motobecane Mirage Tour,US07US446MB50,Motobecane,Mirage Tour,2014,['Orange'],True,"San Francisco,94118",1446184800
61658,2003 Specialized Rockhopper FSR Comp,absent,Specialized,Rockhopper FSR Comp,2003,['White'],True,"San Francisco,94105",1446101573
42169,2003 Klein Bikes Q Carbon Team,WL3051287,Klein Bikes,Q Carbon Team,2003,['Orange'],True,"Berkeley,CA,94705",1446098400
61666,2009 Masi Speciale Commuter,absent,Masi,Speciale Commuter,2009,['Blue'],True,"San Francisco,94123",1446098400
61674,Specialized Ruby Sport,WSBC614007983I,Specialized,Ruby Sport,,['Silver or Gray'],True,"San Francisco,CA,94103",1446098400
61667,2013 Soma Buena Vista,absent,Soma,Buena Vista,2013,['White'],True,"San Francisco,94123",1446098400
39061,2015 Trek 7.3,WTU337C5853H,Trek,7.3,2015,['Black'],True,"Berkeley,CA,94703",1446098400
61988,Colnago Asso,absent,Colnago,Asso,,['Black'],True,"San Francisco,94116",1446098400
61724,2015 Cannondale Bad Boy 3 Large BBQ,EM18947,Cannondale,Bad Boy 3 Large BBQ,2015,['Black'],True,"San Francisco,94105",1446098400
61635,Cannondale,GM86086,Cannondale,,,['Black'],True,"San Francisco,94123",1446012000
61611,2011 Bianchi Volpe,DX0053355F,Bianchi,Volpe,2011,['Yellow or Gold'],True,"San Francisco,94110",1446012000
61595,2006 Giant TCR Limited,e510415,Giant,TCR Limited,2006,"['White', 'Black']",True,"San Francisco,94110",1445925600
61573,2012 Cannondale CAAD 10 105,NM29593,Cannondale,CAAD 10 105,2012,['Black'],True,San Francisco,1445925600
61568,SE Bikes Lager,109j,SE Bikes,Lager,,"['Blue', 'Black']",True,"San Francisco,CA,94103",1445925600
62281,2013 Specialized Tricross Elite Disc Compact,WSBC602258431I,Specialized,Tricross Elite Disc Compact,2013,['Silver or Gray'],True,"San Francisco,94110",1445925600
61594,2013 Stradalli Cycles Salerno,absent,Stradalli Cycles,Salerno,2013,['Black'],True,"San Francisco,CA,94105",1445925600
61924,2015 Giant Escape 3 Men's,C74V0891,Giant,Escape 3 Men's,2015,['Silver or Gray'],True,"Lafayette,94549",1445925600
61526,1998 GT Bicycles Avalanche,absent,GT Bicycles,Avalanche,1998,"['White', 'Black', 'Red']",True,"Oakland,94610",1445925600
61518,2012 Felt F6,F205D1616,Felt,F6,2012,"['Black', 'Yellow or Gold']",True,"San Francisco,94104",1445839200
61481,2012 Trek 13.5L,WTU162CO296F,Trek,13.5L,2012,['Silver or Gray'],True,"San Francisco,94123",1445839200
61484,2012 Cervélo S2,absent,Cervélo,S2,2012,"['Black', 'Red']",True,"San Francisco,CA,94104",1445839200
61482,2015 Diamondback,DAA14E002503,Diamondback,,2015,['White'],True,"Berkeley,CA,94704",1445839200
61534,2008 Bianchi Volpe,734136B,Bianchi,Volpe,2008,['Yellow or Gold'],True,"San Francisco,94103",1445839200
72734,2016 n/a - Hand Built Carbon Tubes / Steel Welded Lugs,n/a,n/a - Hand Built,Carbon Tubes / Steel Welded Lugs,2016,['Black'],True,"San Francisco,CA",1445839200
61484,2012 Cervélo S2,absent,Cervélo,S2,2012,"['Black', 'Red']",True,"San Francisco,CA,94104",1445839200
61451,2013 Motobecane,17C29M02,Motobecane,,2013,['Blue'],True,"San Francisco,94131",1445752800
61452,2013 Motobecane,DD12F00540,Motobecane,,2013,['Blue'],True,"San Francisco,94131",1445752800
61687,2015 SCOTT Scale,STM20A20S1404120F,SCOTT,Scale,2015,"['White', 'Red', 'Blue']",True,"San Francisco,94132",1445752800
61431,2013 Cannondale Synapse,absent,Cannondale,Synapse,2013,"['Black', 'Teal']",True,"San Francisco,94102",1445752800
61319,2014 Breezer Greenway Elite,wbd317l0366j,Breezer,Greenway Elite,2014,['Blue'],True,San Francisco,1445686118
101726,1999 GT Bicycles Outpost Trail,absent,GT Bicycles,Outpost Trail,1999,['Green'],True,"San Mateo,CA,94402",1445666400
61377,2008 Electra Coaster,WN8K02901,Electra,Coaster,2008,['Black'],True,"2531 Blanding Ave,94501",1445666400
61840,2015 Felt Z95,F1506K2240,Felt,Z95,2015,"['Black', 'Red']",True,"Walnut Creek,94596",1445666400
61399,2015 Specialized secteur triple,WSBC602148403J,Specialized,secteur triple,2015,['Black'],True,"Berkeley,94707",1445666400
61780,Maserati M,absent,Maserati,M,,['Green'],True,"San Francisco,94110",1445580000
61494,2004 Giant OCR1,GZ4G4522,Giant,OCR1,2004,"['Silver or Gray', 'Pink']",True,"Oakland,94610",1445580000
61633,2015 Fuji Touring,WDB019L0094K,Fuji,Touring ,2015,['Green'],True,"San Francisco,94107",1445580000
61159,2013 Unknown Transito Gentil,absent,Unknown,Transito Gentil,2013,['Blue'],True,San Francisco,1445493600
60987,Linus Roadster,absent,Linus,Roadster,,['Green'],True,"Berkeley,94705",1445366043
60983,2013 Trek 1.2 H2 (Triple),WTU140C6554G,Trek,1.2 H2 (Triple),2013,"['Black', 'White', 'Red']",True,"San Francisco,94107",1445320800
59422,2016 Marin Bikes Fairfax SC2 IG,HA16692DSE018,Marin Bikes,Fairfax SC2 IG,2016,['Black'],True,"San Francisco,CA,94107",1445320800
60967,2015 Gravity 29 point 1,absent,Gravity,29 point 1,2015,['Silver or Gray'],True,"San Francisco,94103",1445320800
62211,2015 Santa Cruz Bantam,A40536958,Santa Cruz,Bantam,2015,['Black'],True,"Oakland,94602",1445320800
60985,2013 Jamis Commuter 4,V121K22003,Jamis,Commuter 4,2013,['Silver or Gray'],True,"Berkeley,94703",1445320800
61010,"Scapin vintage bike, don't know",absent,Scapin,"vintage bike, don't know ",,"['Orange', 'Silver or Gray']",True,"San Francisco,94111",1445320800
60931,Raleigh technium,absent,Raleigh,technium,,"['Silver or Gray', 'Blue']",True,"Oakland,94606",1445234400
61056,2009 Trek 520,absent,Trek,520,2009,['Brown'],True,"San Francisco,94103",1445234400
61513,2011 Novara randonnee,absent,Novara,randonnee,2011,['Green'],True,"Alameda,94501",1445234400
42142,2015 Mission Bicycles Valencia,M13122815,Mission Bicycles,Valencia,2015,['Blue'],True,"San Francisco,94109",1445234400
42142,2015 Mission Bicycles Valencia,M13122815,Mission Bicycles,Valencia,2015,['Blue'],True,"San Francisco,94109",1445234400
41283,2014 Fuji Sportif,SWBD245L0059J,Fuji,Sportif,2014,['Red'],True,"Berkeley,CA",1445148000
101117,2015 Bianchi Lupo,WBK74S198K,Bianchi,Lupo,2015,['Brown'],True,"San Francisco,CA,94103",1445148000
61028,2013 Cannondale Caad10 5 105,absent,Cannondale,Caad10 5 105,2013,['Black'],True,"San Francisco,CA,94110",1445148000
60867,Bianchi Iseo, LX0355038G,Bianchi,Iseo,,['Black'],True,"Oakland,CA,94610",1445148000
60979,2011 Felt F5 Garmin,absent,Felt,F5 Garmin,2011,"['Black', 'Blue']",True,"San Francisco,94131",1445148000
60871,2014 Specialized Ruby Comp,WSBC614009123I,Specialized,Ruby Comp,2014,['Black'],True,"Martinez,94553",1445148000
61103,2011 Giant Anthem X 29er 3,GY001957,Giant,Anthem X 29er 3,2011,['Silver or Gray'],True,"San Francisco,94132",1445148000
77533,Jamis Satellite Sport,U08U04513,Jamis,Satellite Sport,,['Silver or Gray'],True,"Berkeley,CA,94703",1445061600
60869,Giant Escape 3,absent,Giant,Escape 3,,"['Black', 'Orange']",True,"San Francisco,94114",1445061600
60796,2015 Tern Link D7I,cpfd007hez100,Tern,Link D7I,2015,['Black'],True,San Francisco,1445061600
61078,Nishiki Nishiki Shogun road bike,A0997,Nishiki,Nishiki Shogun road bike,,['White'],True,"Oakland,94612",1445061600
60717,2011 Specialized Ariel,WSBC608197806G,Specialized,Ariel,2011,['White'],True,"San Francisco,94158",1445008521
60770,Marin Bikes Uknown-80s,absent,Marin Bikes,Uknown-80s,,['Silver or Gray'],True,"San Francisco,94131",1444975200
60710,1991 Gary Fisher Wahoo,absent,Gary Fisher,Wahoo,1991,"['Red', 'Stickers tape or other cover-up']",True,"San Francisco,94104",1444975200
60732,2009 Raleigh Clubman,U8YU57399,Raleigh,Clubman,2009,['Black'],True,"Oakland,94606",1444975200
60991,2011 Scattante SL6 Full Carbon Monocoque,absent,Scattante,SL6 Full Carbon Monocoque,2011,['White'],True,"San Francisco,CA,94104",1444975200
60843,2008 Salsa Casseroll,absent,Salsa,Casseroll,2008,['Yellow or Gold'],True,"San Francisco,CA,94102",1444975200
60719,Bridgestone synergy,A124783,Bridgestone,synergy,,['Black'],True,"Oakland,94609",1444888800
60716,2012 Specialized Ariel,WSBC608197806G,Specialized,Ariel,2012,['White'],True,"San Francisco,CA,94158",1444888800
60707,2015 KHS Bicycles XL,V(maybe U)14G01185,KHS Bicycles,XL,2015,['Black'],True,"San Francisco,94133",1444888800
60849,2011 PUBLIC bikes V7,WZ2K00011,PUBLIC bikes,V7,2011,['Green'],True,"San Francisco,CA,94114",1444888800
61100,2013 Specialized Tricross,WSBC609000605,Specialized,Tricross,2013,['Black'],True,"Berkeley,94705",1444888800
60805,Opus Corso 2.0,ACF13J017294,Opus,Corso 2.0,,['Red'],True,"Berkeley,94702",1444888800
60653,Nishiki Road,absent,Nishiki,Road,,['Blue'],True,"Oakland,94609",1444888800
60637,2015 Fuji Sportif,SWBD010L0934L,Fuji,Sportif,2015,"['White', 'Red']",True,"San Francisco,94105",1444802400
60667,2013 Specialized Ariel Comp Disc,WSBC606020009H,Specialized,Ariel Comp Disc,2013,['Black'],True,"San Francisco,94158",1444802400
58214,2015 Cannondale Bad Boy 4,AM17118,Cannondale,Bad Boy 4,2015,['Black'],True,"San Francisco,CA,94109",1444802400
60594,2013 Raleigh Cadent,U129K29542,Raleigh,Cadent,2013,['Black'],True,"San Francisco,94122",1444802400
61646,ICE Innovative Cycle Engineering Hammer,absent,ICE Innovative Cycle Engineering,Hammer,,"['Purple', 'Yellow or Gold']",True,"San Francisco,94109",1444716000
60547,2012 Cannondale Super X,absent,Cannondale,Super X,2012,"['Black', 'White']",True,"San Francisco,94115",1444716000
60520,2011 Trek,absent,Trek,,2011,"['White', 'Blue']",True,"San Francisco,CA,94117",1444716000
60619,Specialized,absent,Specialized,,,['Silver or Gray'],True,"San Francisco,94103",1444716000
60549,2014 Fuji Absolute 1.7,wbd008l1217k,Fuji,Absolute 1.7,2014,['Black'],True,"Berkeley,94709",1444716000
60638,2011 Cervélo R3, SNR3C10K0027 or 2011.003,Cervélo,R3,2011,"['White', 'Blue']",True,"Oakland,94618",1444629600
60422,2004 Specialized Stump Jumper Pro M4,absent,Specialized,Stump Jumper Pro M4,2004,['White'],True,"Berkeley,CA, 94704",1444629600
60439,Bianchi Campione,NVO158G35J,Bianchi,Campione,,['Black'],True,"Oakland,94611",1444629600
60355,2014 Bianchi Via Nirone Sora Compact,absent,Bianchi,Via Nirone Sora Compact,2014,['Red'],True,"San Francisco,94117",1444543200
60816,2013 Cannondale BadBoy,IM68259,Cannondale,BadBoy,2013,['Black'],True,"San Francisco,94133",1444543200
60382,2015 Fuji Boulevard 1.3,WBD005L2017K,Fuji,Boulevard 1.3,2015,['Black'],True,"San Mateo,94403",1444543200
60412,Specialized Globe,absent,Specialized,Globe,,"['Silver or Gray', 'Blue']",True,San Francisco,1444543200
60251,2015 Specialized Roubaix,WSBC615004599K,Specialized,Roubaix,2015,['Green'],True,"San Francisco,94114",1444492187
63452,1989 Gary Fisher hk II,absent,Gary Fisher,hk II,1989,['Blue'],True,"Richmond,CA,94804",1444456800
63448,Firenze gl1500,absent,Firenze,gl1500,,['Red'],True,"Richmond,CA,94804",1444456800
60468,2015 Raleigh Roper,u146u28463,Raleigh,Roper,2015,['Orange'],True,"San Francisco,94110",1444456800
63412,1998 Schwinn mesa le mountain bike,absent,Schwinn,mesa le mountain bike,1998,"['Red', 'Yellow or Gold']",True,"Richmond,CA,94804",1444456800
63404,1997 Schwinn s20 full suspension homegrown xtr,absent,Schwinn,s20 full suspension homegrown xtr,1997,['Red'],True,"Richmond,CA,94804",1444456800
63408,1975 Peugeot u08,absent,Peugeot,u08,1975,['Orange'],True,"Richmond,CA,94804",1444456800
63403,K2 full suspension mountainbike,absent,K2,full suspension mountainbike,,['Silver or Gray'],True,"Richmond,CA,94804",1444456800
63453,1997 Gary Fisher marlin,absent,Gary Fisher,marlin,1997,"['Black', 'White']",True,"Richmond,94804",1444456800
63408,1975 Peugeot u08,absent,Peugeot,u08,1975,['Orange'],True,"Richmond,CA,94804",1444456800
63414,1997 Schwinn mesa se,absent,Schwinn,mesa se,1997,"['Yellow or Gold', 'Red']",True,"Richmond,CA,94804",1444456800
60257,2014 Motobecane Century Pro,AKFM03 13-01556,Motobecane,Century Pro,2014,['Black'],True,"San Francisco,94105",1444456800
60258,2012 Diamondback Insight 1,U121K10579,Diamondback,Insight 1,2012,['Black'],True,"San Francisco,94102",1444456800
60270,2013 Trek 7.4 Hybrid,312C539414,Trek,7.4 Hybrid,2013,['Black'],True,"San Francisco,94114",1444456800
63450,KHS Bicycles FLITE 300,absent,KHS Bicycles,FLITE 300,,['White'],True,"Richmond,CA,94804",1444456800
63451,2004 Trek 4100,absent,Trek,4100,2004,"['Red', 'Black']",True,"Richmond,CA,94804",1444456800
63453,1997 Gary Fisher marlin,absent,Gary Fisher,marlin,1997,"['Black', 'White']",True,"Richmond,94804",1444456800
63403,K2 full suspension mountainbike,absent,K2,full suspension mountainbike,,['Silver or Gray'],True,"Richmond,CA,94804",1444456800
63402,1997 K2 756,absent,K2,756,1997,['Blue'],True,"Richmond,94804",1444456800
60984,2009 Specialized Myka Sport DTSC,WUD80404036D,Specialized,Myka Sport DTSC,2009,['Brown'],True,"Alameda,CA,94502",1444456800
60269,2015 Cannondale Synapse,DM45412,Cannondale,Synapse,2015,['Black'],True,"San Francisco,94114",1444456800
60316,2009 Fuji Reveal 2.0,IF81204570,Fuji,Reveal 2.0,2009,['Brown'],True,San Francisco,1444456800
63405,1976 Schwinn super le tour 12.2,absent,Schwinn,super le tour 12.2,1976,['Silver or Gray'],True,"Richmond,CA,94804",1444456800
60335,Cannondale Jekyll,absent,Cannondale,Jekyll,,['Yellow or Gold'],True,San Francisco,1444456800
63410,1976 Centurion female roadbike,absent,Centurion,female roadbike,1976,['Blue'],True,"Richmond,CA,94804",1444456800
63411,"Mongoose full suspension 24"" moumtainbike",absent,Mongoose,"full suspension 24"" moumtainbike",,['Red'],True,"Richmond,CA,94804",1444456800
63449,Royce Union hummer,absent,Royce Union,hummer,,"['Green', 'Blue']",True,"Richmond,CA,94804",1444456800
63409,1982 Trek 311,absent,Trek,311,1982,['Silver or Gray'],True,"Richmond,CA,94804",1444456800
63412,1998 Schwinn mesa le mountain bike,absent,Schwinn,mesa le mountain bike,1998,"['Red', 'Yellow or Gold']",True,"Richmond,CA,94804",1444456800
60921,2011 Jamis Satellite Femme,409409093,Jamis,Satellite Femme,2011,['Blue'],True,"Emeryville,94608",1444370400
60243,2015 GT Bicycles Transeo 4.0,CM15E501907,GT Bicycles,Transeo 4.0,2015,['White'],True,"San Francisco,94103",1444370400
60714,Raleigh M-80,U47k29103,Raleigh,M-80,,['Black'],True,"Oakland,94609",1444370400
60410,2012 Specialized,WSBC602121972G,Specialized,,2012,['Black'],True,"San Francisco,94104",1444370400
60727,2010 Specialized Secteur Sport Compact,absent,Specialized,Secteur Sport Compact,2010,['White'],True,"San Francisco,94123",1444370400
60133,2014 Specialized Ariel Sport Disc,absent,Specialized,Ariel Sport Disc,2014,['Black'],True,"San Francisco,CA,94107",1444284000
60599,Kona kula deluxe,absent,Kona,kula deluxe,,['Orange'],True,"San Francisco,94134",1444284000
60191,2007 Raleigh competition,U71C29271,Raleigh,competition,2007,['Black'],True,"San Francisco,94102",1444284000
60174,2012 Trek Neko SL,WTU213C0142H,Trek,Neko SL,2012,['Silver or Gray'],True,"San Mateo,94401",1444284000
60354,2015 Giant DEFY ADVANCED 2,GL4F531,Giant,DEFY ADVANCED 2,2015,"['Black', 'White']",True,"San Francisco,94117",1444197600
60077,2015 Trek CrossRip Comp,WTU044C3380K,Trek,CrossRip Comp,2015,['Silver or Gray'],True,"San Francisco,94103",1444197600
60508,2014 Creme Cycles Echo Doppio,CM140282,Creme Cycles,Echo Doppio,2014,['Blue'],True,"San Francisco,CA,94115",1444197600
60393,2007 Jamis Aurora,UGYU19810,Jamis,Aurora,2007,['Brown'],True,"Oakland,CA",1444111200
60021,Mekk Pinerolo AL 1.5,absent,Mekk,Pinerolo AL 1.5,,"['Blue', 'Black', 'White']",True,"Oakland,94703",1444111200
59905,2015 Specialized Dolce Comp Evo,WSBC601008483K,Specialized,Dolce Comp Evo,2015,['Black'],True,"San Francisco,CA,94121",1444024800
59966,2013 Jamis Aurora Elite,absent,Jamis,Aurora Elite,2013,['Black'],True,"San Francisco,CA,94102",1444024800
61613,2014 Trek FX 7.2,WTU266C9388H,Trek,FX 7.2,2014,['Black'],True,"San Francisco,CA,94102",1444024800
60078,2015 Specialized Roubaix Expert,WSBC604042307J,Specialized,Roubaix Expert,2015,['Black'],True,"San Francisco,94118",1444024800
59801,2012 Volagi Viaje,absent,Volagi,Viaje,2012,['Yellow or Gold'],True,"Oakland,94618",1443938400
60170,Schwinn Suburban,HL532634,Schwinn,Suburban,,['Black'],True,"San Francisco,94105",1443938400
59871,2012 Specialized Sirrus Sport,WSBC602049502G,Specialized,Sirrus Sport,2012,['Green'],True,"San Francisco,CA,94122",1443938400
60782,2014 Salsa Vaya,M13051431,Salsa,Vaya,2014,['Green'],True,"San Francisco,94122",1443938400
